Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-02-10 00:00:00-05:00,0.183285,0.183285,0.181917,0.181917,12531200,0.000000,0.000000
1986-02-11 00:00:00-05:00,0.181917,0.184653,0.181917,0.183285,26700800,0.000000,0.000000
1986-02-12 00:00:00-05:00,0.183285,0.187388,0.181917,0.187388,38553600,0.000000,0.000000
1986-02-13 00:00:00-05:00,0.187388,0.188756,0.183285,0.183285,13612800,0.000000,0.000000
1986-02-14 00:00:00-05:00,0.183285,0.187388,0.183285,0.186021,6912000,0.000000,0.000000
1986-02-18 00:00:00-05:00,0.186021,0.188756,0.186021,0.186021,14560000,0.000000,0.000000
1986-02-19 00:00:00-05:00,0.186021,0.192860,0.186021,0.191492,54828800,0.000000,0.000000
1986-02-20 00:00:00-05:00,0.191492,0.191492,0.188756,0.190124,44108800,0.000000,0.000000
1986-02-21 00:00:00-05:00,0.190124,0.190124,0.188756,0.190124,14457600,0.000000,0.000000
1986-02-24 00:00:00-05:00,0.190124,0.190124,0.187388,0.188756,11014400,0.000000,0.000000
1986-02-25 00:00:00-05:00,0.188756,0.188756,0.184653,0.186021,5811200,0.000000,0.000000
1986-02-26 00:00:00-05:00,0.186021,0.187388,0.183285,0.186021,7891200,0.000000,0.000000
1986-02-27 00:00:00-05:00,0.186021,0.186021,0.179181,0.180550,8550400,0.000000,0.000000
1986-02-28 00:00:00-05:00,0.180550,0.181917,0.177814,0.179181,11449600,0.000000,0.000000
1986-03-03 00:00:00-05:00,0.179181,0.180550,0.176446,0.177814,7993600,0.000000,0.000000
1986-03-04 00:00:00-05:00,0.177814,0.184653,0.176446,0.183285,23993600,0.000000,0.000000
1986-03-05 00:00:00-05:00,0.183285,0.184653,0.180550,0.184653,14758400,0.000000,0.000000
1986-03-06 00:00:00-05:00,0.184653,0.188756,0.183285,0.187388,20646400,0.000000,0.000000
1986-03-07 00:00:00-05:00,0.187388,0.187388,0.170975,0.172343,36160000,0.000000,0.000000
1986-03-10 00:00:00-05:00,0.172343,0.181917,0.170975,0.177814,63411200,0.000000,0.000000
1986-03-11 00:00:00-05:00,0.177814,0.181917,0.177814,0.181917,20864000,0.000000,0.000000
1986-03-12 00:00:00-05:00,0.181917,0.187388,0.181917,0.186021,19724800,0.000000,0.000000
1986-03-13 00:00:00-05:00,0.186021,0.187388,0.184653,0.186021,11648000,0.000000,0.000000
1986-03-14 00:00:00-05:00,0.186021,0.187388,0.186021,0.187388,17011200,0.000000,0.000000
1986-03-17 00:00:00-05:00,0.187388,0.187388,0.183285,0.184653,11699200,0.000000,0.000000
1986-03-18 00:00:00-05:00,0.184653,0.187388,0.180550,0.183285,24275200,0.000000,0.000000
1986-03-19 00:00:00-05:00,0.183285,0.186021,0.181917,0.183285,14489600,0.000000,0.000000
1986-03-20 00:00:00-05:00,0.183285,0.187388,0.181917,0.187388,15750400,0.000000,0.000000
1986-03-21 00:00:00-05:00,0.187388,0.188756,0.181917,0.183285,25638400,0.000000,0.000000
1986-03-24 00:00:00-05:00,0.183285,0.188756,0.181917,0.186021,59865600,0.000000,0.000000
1986-03-25 00:00:00-05:00,0.186021,0.194228,0.186021,0.192860,29171200,0.000000,0.000000
1986-03-26 00:00:00-05:00,0.192860,0.199698,0.191492,0.199698,80198400,0.000000,0.000000
1986-03-27 00:00:00-05:00,0.199698,0.203802,0.196963,0.201066,47904000,0.000000,0.000000
1986-03-31 00:00:00-05:00,0.201066,0.202435,0.195595,0.198331,19404800,0.000000,0.000000
1986-04-01 00:00:00-05:00,0.198331,0.198331,0.190124,0.192860,5164800,0.000000,0.000000
1986-04-02 00:00:00-05:00,0.192860,0.192860,0.181917,0.187388,23635200,0.000000,0.000000
1986-04-03 00:00:00-05:00,0.187388,0.187388,0.181917,0.183285,11443200,0.000000,0.000000
1986-04-04 00:00:00-05:00,0.183285,0.186020,0.183285,0.184653,30899200,0.000000,0.000000
1986-04-07 00:00:00-05:00,0.183285,0.183285,0.173710,0.177814,27929600,0.000000,0.000000
1986-04-08 00:00:00-05:00,0.177814,0.180550,0.170975,0.175078,15200000,0.000000,0.000000
1986-04-09 00:00:00-05:00,0.175078,0.176446,0.172343,0.176446,19046400,0.000000,0.000000
1986-04-10 00:00:00-05:00,0.176446,0.181917,0.173710,0.180550,22412800,0.000000,0.000000
1986-04-11 00:00:00-05:00,0.180550,0.183285,0.179181,0.181917,22406400,0.000000,0.000000
1986-04-14 00:00:00-05:00,0.181917,0.183285,0.180550,0.181917,13152000,0.000000,0.000000
1986-04-15 00:00:00-05:00,0.181917,0.188756,0.180550,0.186021,17753600,0.000000,0.000000
1986-04-16 00:00:00-05:00,0.187388,0.190124,0.187388,0.188756,20518400,0.000000,0.000000
1986-04-17 00:00:00-05:00,0.188756,0.190124,0.187388,0.188756,20064000,0.000000,0.000000
1986-04-18 00:00:00-05:00,0.188756,0.192860,0.187388,0.190124,26438400,0.000000,0.000000
1986-04-21 00:00:00-05:00,0.190124,0.192860,0.187388,0.187388,23475200,0.000000,0.000000
1986-04-22 00:00:00-05:00,0.187388,0.190124,0.184653,0.186021,24953600,0.000000,0.000000
1986-04-23 00:00:00-05:00,0.186021,0.190124,0.181917,0.183285,10918400,0.000000,0.000000
1986-04-24 00:00:00-05:00,0.183285,0.186021,0.181917,0.181917,9657600,0.000000,0.000000
1986-04-25 00:00:00-05:00,0.181917,0.186021,0.181917,0.183285,7923200,0.000000,0.000000
1986-04-28 00:00:00-04:00,0.183285,0.184653,0.180550,0.181917,6867200,0.000000,0.000000
1986-04-29 00:00:00-04:00,0.181917,0.181917,0.179181,0.179181,9049600,0.000000,0.000000
1986-04-30 00:00:00-04:00,0.179181,0.180550,0.175078,0.176446,22316800,0.000000,0.000000
1986-05-01 00:00:00-04:00,0.176446,0.176446,0.170975,0.172343,8857600,0.000000,0.000000
1986-05-02 00:00:00-04:00,0.172343,0.175078,0.166871,0.166871,13894400,0.000000,0.000000
1986-05-05 00:00:00-04:00,0.166871,0.172343,0.166871,0.172343,7161600,0.000000,0.000000
1986-05-06 00:00:00-04:00,0.172343,0.176446,0.170975,0.175078,14035200,0.000000,0.000000
1986-05-07 00:00:00-04:00,0.175078,0.175078,0.170975,0.173710,7238400,0.000000,0.000000
1986-05-08 00:00:00-04:00,0.173710,0.177814,0.172343,0.175078,9900800,0.000000,0.000000
1986-05-09 00:00:00-04:00,0.175078,0.176446,0.173710,0.176446,16486400,0.000000,0.000000
1986-05-12 00:00:00-04:00,0.176446,0.176446,0.175078,0.176446,11040000,0.000000,0.000000
1986-05-13 00:00:00-04:00,0.176446,0.177814,0.175078,0.176446,14508800,0.000000,0.000000
1986-05-14 00:00:00-04:00,0.176446,0.179181,0.175078,0.177814,15980800,0.000000,0.000000
1986-05-15 00:00:00-04:00,0.177814,0.179181,0.176446,0.177814,6656000,0.000000,0.000000
1986-05-16 00:00:00-04:00,0.177814,0.179181,0.176446,0.179181,5120000,0.000000,0.000000
1986-05-19 00:00:00-04:00,0.179181,0.179181,0.175078,0.177814,3238400,0.000000,0.000000
1986-05-20 00:00:00-04:00,0.177814,0.177814,0.176446,0.176446,12032000,0.000000,0.000000
1986-05-21 00:00:00-04:00,0.176446,0.177814,0.173710,0.173710,6246400,0.000000,0.000000
1986-05-22 00:00:00-04:00,0.173710,0.176446,0.173710,0.175078,12595200,0.000000,0.000000
1986-05-23 00:00:00-04:00,0.175078,0.176446,0.175078,0.176446,2956800,0.000000,0.000000
1986-05-27 00:00:00-04:00,0.176446,0.179181,0.175078,0.179181,12812800,0.000000,0.000000
1986-05-28 00:00:00-04:00,0.179181,0.183285,0.177814,0.183285,10784000,0.000000,0.000000
1986-05-29 00:00:00-04:00,0.183285,0.188756,0.181918,0.188756,11705600,0.000000,0.000000
1986-05-30 00:00:00-04:00,0.188756,0.195595,0.187388,0.191492,20947200,0.000000,0.000000
1986-06-02 00:00:00-04:00,0.191492,0.191492,0.184653,0.184653,7328000,0.000000,0.000000
1986-06-03 00:00:00-04:00,0.184653,0.186021,0.180550,0.186021,6963200,0.000000,0.000000
1986-06-04 00:00:00-04:00,0.186021,0.188756,0.184653,0.187388,7782400,0.000000,0.000000
1986-06-05 00:00:00-04:00,0.187388,0.195595,0.186021,0.195595,23718400,0.000000,0.000000
1986-06-06 00:00:00-04:00,0.195595,0.199698,0.192860,0.196963,33817600,0.000000,0.000000
1986-06-09 00:00:00-04:00,0.196963,0.198331,0.191492,0.192860,22400000,0.000000,0.000000
1986-06-10 00:00:00-04:00,0.192860,0.194228,0.191492,0.191492,16659200,0.000000,0.000000
1986-06-11 00:00:00-04:00,0.191492,0.192860,0.188756,0.190124,7481600,0.000000,0.000000
1986-06-12 00:00:00-04:00,0.190124,0.191492,0.188756,0.190124,10355200,0.000000,0.000000
1986-06-13 00:00:00-04:00,0.190124,0.192860,0.188756,0.192860,10636800,0.000000,0.000000
1986-06-16 00:00:00-04:00,0.192860,0.195595,0.191492,0.194228,6649600,0.000000,0.000000
1986-06-17 00:00:00-04:00,0.194228,0.195595,0.192860,0.195595,12576000,0.000000,0.000000
1986-06-18 00:00:00-04:00,0.195595,0.195595,0.191492,0.194228,8038400,0.000000,0.000000
1986-06-19 00:00:00-04:00,0.194227,0.194227,0.180550,0.184653,14419200,0.000000,0.000000
1986-06-20 00:00:00-04:00,0.184653,0.192860,0.184653,0.191492,41312000,0.000000,0.000000
1986-06-23 00:00:00-04:00,0.191492,0.194228,0.190124,0.192860,31257600,0.000000,0.000000
1986-06-24 00:00:00-04:00,0.192860,0.202435,0.192860,0.196963,40332800,0.000000,0.000000
1986-06-25 00:00:00-04:00,0.196963,0.209273,0.196963,0.209273,37587200,0.000000,0.000000
1986-06-26 00:00:00-04:00,0.209273,0.224319,0.207905,0.218848,86022400,0.000000,0.000000
1986-06-27 00:00:00-04:00,0.218848,0.220215,0.209273,0.210641,36403200,0.000000,0.000000
1986-06-30 00:00:00-04:00,0.210641,0.214745,0.210641,0.213377,14675200,0.000000,0.000000
1986-07-01 00:00:00-04:00,0.213377,0.216112,0.210641,0.216112,33132800,0.000000,0.000000
1986-07-02 00:00:00-04:00,0.216112,0.221583,0.214745,0.220215,34969600,0.000000,0.000000
1986-07-03 00:00:00-04:00,0.220215,0.221583,0.214745,0.216112,12198400,0.000000,0.000000
1986-07-07 00:00:00-04:00,0.216112,0.216112,0.206538,0.206538,33529600,0.000000,0.000000
1986-07-08 00:00:00-04:00,0.206538,0.207905,0.202435,0.203802,16300800,0.000000,0.000000
1986-07-09 00:00:00-04:00,0.203802,0.207905,0.201066,0.203802,15577600,0.000000,0.000000
1986-07-10 00:00:00-04:00,0.203802,0.205170,0.192860,0.199698,22355200,0.000000,0.000000
1986-07-11 00:00:00-04:00,0.199698,0.201066,0.198331,0.198331,11788800,0.000000,0.000000
1986-07-14 00:00:00-04:00,0.198331,0.199698,0.194228,0.194228,11481600,0.000000,0.000000
1986-07-15 00:00:00-04:00,0.194228,0.196963,0.190124,0.192860,10400000,0.000000,0.000000
1986-07-16 00:00:00-04:00,0.192860,0.198331,0.192860,0.195595,5177600,0.000000,0.000000
1986-07-17 00:00:00-04:00,0.195595,0.195595,0.190124,0.190124,8774400,0.000000,0.000000
1986-07-18 00:00:00-04:00,0.190124,0.191492,0.180550,0.183285,13715200,0.000000,0.000000
1986-07-21 00:00:00-04:00,0.183285,0.184653,0.175078,0.180550,8096000,0.000000,0.000000
1986-07-22 00:00:00-04:00,0.180550,0.180550,0.164136,0.166871,33868800,0.000000,0.000000
1986-07-23 00:00:00-04:00,0.166871,0.176446,0.165503,0.169607,37875200,0.000000,0.000000
1986-07-24 00:00:00-04:00,0.168239,0.168239,0.155929,0.160033,44748800,0.000000,0.000000
1986-07-25 00:00:00-04:00,0.160033,0.160033,0.153193,0.155929,17305600,0.000000,0.000000
1986-07-28 00:00:00-04:00,0.155929,0.157297,0.151826,0.154561,17811200,0.000000,0.000000
1986-07-29 00:00:00-04:00,0.154561,0.154561,0.149090,0.153193,16921600,0.000000,0.000000
1986-07-30 00:00:00-04:00,0.153193,0.153193,0.149090,0.151826,11084800,0.000000,0.000000
1986-07-31 00:00:00-04:00,0.151826,0.155929,0.150458,0.153193,26924800,0.000000,0.000000
1986-08-01 00:00:00-04:00,0.153193,0.157297,0.151826,0.153193,17792000,0.000000,0.000000
1986-08-04 00:00:00-04:00,0.153193,0.153193,0.147723,0.150458,17216000,0.000000,0.000000
1986-08-05 00:00:00-04:00,0.150458,0.153193,0.149090,0.151826,13683200,0.000000,0.000000
1986-08-06 00:00:00-04:00,0.151826,0.151826,0.149090,0.151826,7936000,0.000000,0.000000
1986-08-07 00:00:00-04:00,0.151826,0.155929,0.150458,0.155929,30598400,0.000000,0.000000
1986-08-08 00:00:00-04:00,0.155929,0.158665,0.154561,0.157297,28096000,0.000000,0.000000
1986-08-11 00:00:00-04:00,0.157297,0.160033,0.155929,0.160033,13612800,0.000000,0.000000
1986-08-12 00:00:00-04:00,0.160033,0.160033,0.157297,0.157297,11897600,0.000000,0.000000
1986-08-13 00:00:00-04:00,0.157297,0.161400,0.157297,0.160033,15366400,0.000000,0.000000
1986-08-14 00:00:00-04:00,0.160033,0.165504,0.158665,0.162768,24070400,0.000000,0.000000
1986-08-15 00:00:00-04:00,0.164136,0.168239,0.164136,0.168239,13644800,0.000000,0.000000
1986-08-18 00:00:00-04:00,0.168239,0.173710,0.168239,0.170975,15187200,0.000000,0.000000
1986-08-19 00:00:00-04:00,0.170975,0.170975,0.168239,0.168239,9267200,0.000000,0.000000
1986-08-20 00:00:00-04:00,0.168239,0.173710,0.168239,0.172343,11872000,0.000000,0.000000
1986-08-21 00:00:00-04:00,0.172343,0.173710,0.166871,0.169607,7641600,0.000000,0.000000
1986-08-22 00:00:00-04:00,0.169607,0.169607,0.166871,0.169607,10790400,0.000000,0.000000
1986-08-25 00:00:00-04:00,0.169607,0.169607,0.164136,0.164136,6489600,0.000000,0.000000
1986-08-26 00:00:00-04:00,0.164136,0.165504,0.160033,0.162768,11020800,0.000000,0.000000
1986-08-27 00:00:00-04:00,0.162768,0.164136,0.161400,0.162768,9664000,0.000000,0.000000
1986-08-28 00:00:00-04:00,0.162768,0.162768,0.161400,0.161400,8160000,0.000000,0.000000
1986-08-29 00:00:00-04:00,0.161400,0.162768,0.160033,0.160033,10284800,0.000000,0.000000
1986-09-02 00:00:00-04:00,0.160033,0.161400,0.150458,0.150458,13427200,0.000000,0.000000
1986-09-03 00:00:00-04:00,0.150458,0.154561,0.147723,0.154561,20486400,0.000000,0.000000
1986-09-04 00:00:00-04:00,0.154561,0.157297,0.150458,0.157297,20006400,0.000000,0.000000
1986-09-05 00:00:00-04:00,0.157297,0.160033,0.155929,0.158665,16742400,0.000000,0.000000
1986-09-08 00:00:00-04:00,0.158665,0.161400,0.158665,0.161400,13651200,0.000000,0.000000
1986-09-09 00:00:00-04:00,0.161400,0.164136,0.157297,0.158665,9024000,0.000000,0.000000
1986-09-10 00:00:00-04:00,0.158665,0.158665,0.154561,0.157297,12851200,0.000000,0.000000
1986-09-11 00:00:00-04:00,0.155929,0.155929,0.149090,0.150458,17894400,0.000000,0.000000
1986-09-12 00:00:00-04:00,0.150458,0.150458,0.138148,0.142251,23859200,0.000000,0.000000
1986-09-15 00:00:00-04:00,0.142251,0.143619,0.138148,0.139516,10604800,0.000000,0.000000
1986-09-16 00:00:00-04:00,0.139516,0.140883,0.128573,0.131309,10636800,0.000000,0.000000
1986-09-17 00:00:00-04:00,0.132676,0.142251,0.132676,0.142251,22355200,0.000000,0.000000
1986-09-18 00:00:00-04:00,0.142251,0.143619,0.140883,0.140883,5036800,0.000000,0.000000
1986-09-19 00:00:00-04:00,0.140883,0.142251,0.138148,0.138148,15942400,0.000000,0.000000
1986-09-22 00:00:00-04:00,0.138148,0.140883,0.136780,0.139516,11500800,0.000000,0.000000
1986-09-23 00:00:00-04:00,0.136780,0.136780,0.124469,0.132676,15993600,0.000000,0.000000
1986-09-24 00:00:00-04:00,0.132676,0.134044,0.127205,0.127205,31859200,0.000000,0.000000
1986-09-25 00:00:00-04:00,0.127205,0.128573,0.121734,0.124469,21657600,0.000000,0.000000
1986-09-26 00:00:00-04:00,0.124469,0.128573,0.121734,0.124469,23296000,0.000000,0.000000
1986-09-29 00:00:00-04:00,0.124469,0.124469,0.114895,0.118999,13465600,0.000000,0.000000
1986-09-30 00:00:00-04:00,0.118999,0.120366,0.113527,0.116263,13542400,0.000000,0.000000
1986-10-01 00:00:00-04:00,0.116263,0.121734,0.113527,0.120366,34944000,0.000000,0.000000
1986-10-02 00:00:00-04:00,0.121734,0.136780,0.121734,0.134044,64774400,0.000000,0.000000
1986-10-03 00:00:00-04:00,0.134044,0.144986,0.134044,0.142251,36588800,0.000000,0.000000
1986-10-06 00:00:00-04:00,0.142251,0.143619,0.138148,0.138148,9708800,0.000000,0.000000
1986-10-07 00:00:00-04:00,0.138148,0.140883,0.134044,0.136780,12972800,0.000000,0.000000
1986-10-08 00:00:00-04:00,0.136780,0.140883,0.134044,0.139516,35264000,0.000000,0.000000
1986-10-09 00:00:00-04:00,0.139516,0.147723,0.139516,0.144987,20249600,0.000000,0.000000
1986-10-10 00:00:00-04:00,0.144986,0.151826,0.144986,0.149090,14848000,0.000000,0.000000
1986-10-13 00:00:00-04:00,0.149090,0.150458,0.147723,0.150458,5024000,0.000000,0.000000
1986-10-14 00:00:00-04:00,0.150458,0.150458,0.139516,0.142251,12832000,0.000000,0.000000
1986-10-15 00:00:00-04:00,0.142251,0.146354,0.142251,0.143619,8089600,0.000000,0.000000
1986-10-16 00:00:00-04:00,0.143619,0.144987,0.143619,0.144987,1932800,0.000000,0.000000
1986-10-17 00:00:00-04:00,0.144986,0.144986,0.136780,0.140883,11366400,0.000000,0.000000
1986-10-20 00:00:00-04:00,0.140883,0.140883,0.135412,0.138148,6470400,0.000000,0.000000
1986-10-21 00:00:00-04:00,0.138148,0.139516,0.136780,0.139516,27142400,0.000000,0.000000
1986-10-22 00:00:00-04:00,0.139516,0.139516,0.135412,0.136780,14643200,0.000000,0.000000
1986-10-23 00:00:00-04:00,0.136780,0.139516,0.134044,0.139516,80428800,0.000000,0.000000
1986-10-24 00:00:00-04:00,0.139516,0.139516,0.136780,0.139516,14521600,0.000000,0.000000
1986-10-27 00:00:00-05:00,0.139516,0.140883,0.136780,0.138148,7520000,0.000000,0.000000
1986-10-28 00:00:00-05:00,0.138148,0.139516,0.136780,0.136780,10560000,0.000000,0.000000
1986-10-29 00:00:00-05:00,0.136780,0.139516,0.136780,0.138148,17164800,0.000000,0.000000
1986-10-30 00:00:00-05:00,0.138148,0.143619,0.138148,0.143619,16992000,0.000000,0.000000
1986-10-31 00:00:00-05:00,0.143619,0.165504,0.140883,0.160033,71136000,0.000000,0.000000
1986-11-03 00:00:00-05:00,0.160033,0.173710,0.158665,0.165504,119686400,0.000000,0.000000
1986-11-04 00:00:00-05:00,0.165504,0.165504,0.151826,0.157297,84793600,0.000000,0.000000
1986-11-05 00:00:00-05:00,0.157297,0.168239,0.155929,0.161400,84947200,0.000000,0.000000
1986-11-06 00:00:00-05:00,0.161400,0.161400,0.151826,0.153193,24550400,0.000000,0.000000
1986-11-07 00:00:00-05:00,0.151826,0.151826,0.146354,0.150458,56908800,0.000000,0.000000
1986-11-10 00:00:00-05:00,0.150458,0.150458,0.143619,0.149090,18553600,0.000000,0.000000
1986-11-11 00:00:00-05:00,0.149090,0.154561,0.149090,0.154561,13881600,0.000000,0.000000
1986-11-12 00:00:00-05:00,0.154561,0.157297,0.149090,0.150458,9740800,0.000000,0.000000
1986-11-13 00:00:00-05:00,0.150458,0.150458,0.144987,0.144987,28524800,0.000000,0.000000
1986-11-14 00:00:00-05:00,0.144986,0.150458,0.144986,0.149090,21024000,0.000000,0.000000
1986-11-17 00:00:00-05:00,0.149090,0.149090,0.143619,0.147723,11225600,0.000000,0.000000
1986-11-18 00:00:00-05:00,0.147723,0.147723,0.143619,0.144987,10374400,0.000000,0.000000
1986-11-19 00:00:00-05:00,0.144986,0.144986,0.139516,0.140883,12915200,0.000000,0.000000
1986-11-20 00:00:00-05:00,0.140883,0.142251,0.139516,0.142251,10425600,0.000000,0.000000
1986-11-21 00:00:00-05:00,0.142251,0.143619,0.140883,0.142251,10387200,0.000000,0.000000
1986-11-24 00:00:00-05:00,0.142251,0.144987,0.142251,0.144987,15180800,0.000000,0.000000
1986-11-25 00:00:00-05:00,0.144987,0.147723,0.142251,0.144987,6681600,0.000000,0.000000
1986-11-26 00:00:00-05:00,0.144986,0.153193,0.143619,0.151826,21824000,0.000000,0.000000
1986-11-28 00:00:00-05:00,0.151826,0.155929,0.150458,0.153193,12428800,0.000000,0.000000
1986-12-01 00:00:00-05:00,0.153193,0.158665,0.150458,0.155929,20780800,0.000000,0.000000
1986-12-02 00:00:00-05:00,0.155929,0.158665,0.155929,0.157297,29011200,0.000000,0.000000
1986-12-03 00:00:00-05:00,0.157297,0.158665,0.155929,0.158665,23424000,0.000000,0.000000
1986-12-04 00:00:00-05:00,0.158665,0.158665,0.155929,0.157297,16838400,0.000000,0.000000
1986-12-05 00:00:00-05:00,0.157297,0.158665,0.153193,0.153193,24966400,0.000000,0.000000
1986-12-08 00:00:00-05:00,0.153193,0.153193,0.144986,0.147723,19526400,0.000000,0.000000
1986-12-09 00:00:00-05:00,0.147723,0.149090,0.139516,0.140883,15225600,0.000000,0.000000
1986-12-10 00:00:00-05:00,0.140883,0.142251,0.134044,0.136780,19968000,0.000000,0.000000
1986-12-11 00:00:00-05:00,0.136780,0.139516,0.132676,0.132676,15001600,0.000000,0.000000
1986-12-12 00:00:00-05:00,0.132676,0.134044,0.128573,0.129941,14809600,0.000000,0.000000
1986-12-15 00:00:00-05:00,0.129941,0.129941,0.124469,0.125838,13478400,0.000000,0.000000
1986-12-16 00:00:00-05:00,0.125838,0.128573,0.125838,0.128573,13100800,0.000000,0.000000
1986-12-17 00:00:00-05:00,0.128573,0.132676,0.127206,0.131309,16384000,0.000000,0.000000
1986-12-18 00:00:00-05:00,0.131309,0.138148,0.131309,0.135412,19756800,0.000000,0.000000
1986-12-19 00:00:00-05:00,0.135412,0.140883,0.135412,0.139516,14950400,0.000000,0.000000
1986-12-22 00:00:00-05:00,0.139516,0.139516,0.135412,0.135412,13689600,0.000000,0.000000
1986-12-23 00:00:00-05:00,0.135412,0.138148,0.125838,0.131309,11648000,0.000000,0.000000
1986-12-24 00:00:00-05:00,0.131309,0.132676,0.128573,0.128573,11564800,0.000000,0.000000
1986-12-26 00:00:00-05:00,0.128573,0.129941,0.125838,0.128573,5420800,0.000000,0.000000
1986-12-29 00:00:00-05:00,0.128573,0.129941,0.127205,0.129941,11724800,0.000000,0.000000
1986-12-30 00:00:00-05:00,0.129941,0.129941,0.125838,0.128573,8896000,0.000000,0.000000
1986-12-31 00:00:00-05:00,0.128573,0.129941,0.125838,0.128573,5132800,0.000000,0.000000
1987-01-02 00:00:00-05:00,0.128573,0.128573,0.125838,0.128573,3238400,0.000000,0.000000
1987-01-05 00:00:00-05:00,0.128573,0.134044,0.127205,0.132676,13862400,0.000000,0.000000
1987-01-06 00:00:00-05:00,0.132676,0.134044,0.125838,0.127205,13529600,0.000000,0.000000
1987-01-07 00:00:00-05:00,0.127206,0.129941,0.127206,0.128573,17952000,0.000000,0.000000
1987-01-08 00:00:00-05:00,0.128573,0.129941,0.127206,0.128573,15308800,0.000000,0.000000
1987-01-09 00:00:00-05:00,0.128573,0.129941,0.127205,0.129941,18355200,0.000000,0.000000
1987-01-12 00:00:00-05:00,0.129941,0.129941,0.127205,0.129941,10086400,0.000000,0.000000
1987-01-13 00:00:00-05:00,0.129941,0.136780,0.128573,0.134044,36300800,0.000000,0.000000
1987-01-14 00:00:00-05:00,0.134044,0.136780,0.134044,0.135412,20524800,0.000000,0.000000
1987-01-15 00:00:00-05:00,0.135412,0.142251,0.134044,0.140883,31244800,0.000000,0.000000
1987-01-16 00:00:00-05:00,0.140883,0.140883,0.134044,0.134044,7404800,0.000000,0.000000
1987-01-19 00:00:00-05:00,0.134044,0.136780,0.129941,0.131309,5772800,0.000000,0.000000
1987-01-20 00:00:00-05:00,0.131309,0.132676,0.128573,0.131309,19750400,0.000000,0.000000
1987-01-21 00:00:00-05:00,0.131309,0.132676,0.129941,0.131309,16531200,0.000000,0.000000
1987-01-22 00:00:00-05:00,0.131309,0.134044,0.129941,0.134044,18169600,0.000000,0.000000
1987-01-23 00:00:00-05:00,0.134044,0.139516,0.131309,0.131309,35219200,0.000000,0.000000
1987-01-26 00:00:00-05:00,0.131309,0.132676,0.127206,0.128573,7507200,0.000000,0.000000
1987-01-27 00:00:00-05:00,0.128573,0.135412,0.128573,0.134044,15481600,0.000000,0.000000
1987-01-28 00:00:00-05:00,0.134044,0.134044,0.131309,0.134044,9657600,0.000000,0.000000
1987-01-29 00:00:00-05:00,0.134044,0.138148,0.132676,0.136780,20390400,0.000000,0.000000
1987-01-30 00:00:00-05:00,0.136780,0.136780,0.132676,0.135412,8448000,0.000000,0.000000
1987-02-02 00:00:00-05:00,0.135412,0.143619,0.134044,0.143619,20339200,0.000000,0.000000
1987-02-03 00:00:00-05:00,0.143619,0.150458,0.143619,0.146354,17190400,0.000000,0.000000
1987-02-04 00:00:00-05:00,0.146354,0.153193,0.146354,0.150458,9836800,0.000000,0.000000
1987-02-05 00:00:00-05:00,0.150458,0.151826,0.146354,0.147723,13491200,0.000000,0.000000
1987-02-06 00:00:00-05:00,0.147723,0.147723,0.143619,0.146354,8115200,0.000000,0.000000
1987-02-09 00:00:00-05:00,0.146354,0.146354,0.142251,0.144987,7321600,0.000000,0.000000
1987-02-10 00:00:00-05:00,0.144986,0.144986,0.138148,0.140883,7827200,0.000000,0.000000
1987-02-11 00:00:00-05:00,0.140883,0.149090,0.139516,0.146354,41862400,0.000000,0.000000
1987-02-12 00:00:00-05:00,0.147723,0.153193,0.147723,0.153193,22316800,0.000000,0.000000
1987-02-13 00:00:00-05:00,0.153193,0.153193,0.147723,0.147723,5708800,0.000000,0.000000
1987-02-17 00:00:00-05:00,0.147723,0.150458,0.146354,0.150458,17548800,0.000000,0.000000
1987-02-18 00:00:00-05:00,0.150458,0.153193,0.149090,0.149090,9113600,0.000000,0.000000
1987-02-19 00:00:00-05:00,0.149090,0.150458,0.146354,0.146354,12128000,0.000000,0.000000
1987-02-20 00:00:00-05:00,0.146354,0.147723,0.146354,0.147723,5958400,0.000000,0.000000
1987-02-23 00:00:00-05:00,0.147723,0.149090,0.146354,0.147723,26470400,0.000000,0.000000
1987-02-24 00:00:00-05:00,0.147723,0.147723,0.144987,0.144987,6944000,0.000000,0.000000
1987-02-25 00:00:00-05:00,0.144986,0.146354,0.142251,0.142251,14028800,0.000000,0.000000
1987-02-26 00:00:00-05:00,0.142251,0.147723,0.142251,0.144987,5862400,0.000000,0.000000
1987-02-27 00:00:00-05:00,0.144986,0.164136,0.144986,0.164136,33459200,0.000000,0.000000
1987-03-02 00:00:00-05:00,0.164136,0.169607,0.157297,0.160033,30278400,0.000000,0.000000
1987-03-03 00:00:00-05:00,0.160033,0.160033,0.153193,0.154561,10150400,0.000000,0.000000
1987-03-04 00:00:00-05:00,0.154561,0.165503,0.153193,0.161400,21990400,0.000000,0.000000
1987-03-05 00:00:00-05:00,0.161400,0.169607,0.161400,0.168239,36057600,0.000000,0.000000
1987-03-06 00:00:00-05:00,0.168239,0.176446,0.166871,0.173710,42156800,0.000000,0.000000
1987-03-09 00:00:00-05:00,0.173710,0.175078,0.169607,0.173710,27468800,0.000000,0.000000
1987-03-10 00:00:00-05:00,0.173710,0.181917,0.173710,0.180550,73260800,0.000000,0.000000
